2.0;16.0;17.0;-47.876906271133606;34.22505446488953;18.0;-0.08840728891438258;0.1544808879991821
1.0;15.0;9.0;-19.436571346513958;24.0;15.0;0.09133092500054085;0.13498473259908975
1.0;16.0;8.0;-17.563428653486042;24.0;16.0;0.09006779800191246;0.13490182088251826
1.0;16.0;12.0;-18.13873431370494;28.0;16.0;0.03349205412744644;0.13850065186712468
2.0;16.0;15.0;-1.8612656862950594;28.0;16.0;-0.01791323283124783;0.14426713807071354
2.0;16.0;19.0;87.0;12.0;10.0;0.06085791321170921;0.1417276064968653
1.0;16.0;1.0;-65.48843158788195;26.80470209591087;14.0;0.1461065176617626;0.15065373161255988
1.0;16.0;9.0;-25.021823983468224;27.37227200206648;16.0;0.07480782439639416;0.13535334618009803
2.0;16.0;19.0;1.021823983468222;30.627727997933533;16.0;-0.08764247873987673;0.15234169367473316
2.0;16.0;16.0;16.996160798916264;29.31953929586995;16.0;-0.02850043504306946;0.14640648916113055
1.0;16.0;7.0;-29.996160798916264;23.68046070413005;15.0;0.10722120867579774;0.13553387538781578
2.0;16.0;13.0;-12.502681300079296;30.9982124666138;14.0;0.03865731871878398;0.1384493083548495
1.0;15.0;10.0;-21.497318699920704;25.0017875333862;11.0;0.10774365887112627;0.1353355784487123
2.0;16.0;16.0;-2.6417787401364663;32.52835574802729;11.0;0.04555013480911994;0.13757067713859475
1.0;16.0;15.0;-12.358221259863534;34.4716442519727;11.0;0.07067742990089286;0.13624272519983222
1.0;15.0;15.0;-11.565838854212824;27.0;15.0;0.025473830980409017;0.14038787184057158
1.0;15.0;13.0;-16.434161145787176;27.0;17.0;0.019907367697667898;0.1401547404749871
1.0;16.0;10.0;-18.0;25.0;15.0;0.0703126746899281;0.13544586610819623
1.0;16.0;9.0;-18.961282560560598;23.626739199199143;15.0;0.08408842058969751;0.1349793129057145
1.0;16.0;8.0;-7.7090912059040235;24.14545439704799;11.0;0.11714568911307471;0.13673340941167067
1.0;16.0;8.0;-10.290908794095976;22.85454560295201;12.0;0.11298371016898667;0.13598156127140393
0.0;16.0;12.0;11.0;30.0;9.0;0.13180532289086722;0.15403738939889886
0.0;16.0;12.0;11.0;30.0;9.0;0.13180532289086722;0.15403738939889886
0.0;16.0;17.0;-10.974659154479909;30.15009738443431;15.0;0.11645631655110135;0.1666497408222625
2.0;16.0;12.0;-22.0;27.0;18.0;0.005538397035754851;0.14218537036906162
1.0;16.0;10.0;-15.653199681135913;24.088666135226518;14.0;0.07963528683196411;0.1350130083901302
1.0;16.0;11.0;-17.346800318864087;26.911333864773482;16.0;0.04660851219907066;0.13711852565324303
-0.0;16.0;2.0;-8.55108472907434;27.612228817731413;10.0;0.14269016784358438;0.14836888122543643
1.0;15.0;10.0;-25.44891527092566;23.387771182268587;12.0;0.10175871227792811;0.13512294595279112
2.0;16.0;18.0;-27.422397316102252;32.67779966451278;18.0;-0.11528983750951592;0.15599086152778444
1.0;15.0;13.0;-0.5776026838977479;29.322200335487217;12.0;0.07812719344852494;0.13529091451075137
-0.0;16.0;17.0;38.097822152236915;34.33267977797887;4.0;0.14135755181641735;0.15605987761714638
1.0;16.0;8.0;-50.0;30.0;20.0;0.06217710105986287;0.13771720151908595
2.0;16.0;18.0;-23.874853787142474;31.999999999999996;18.0;-0.11575031335659339;0.1558292552618319
2.0;16.0;13.0;-9.125146212857526;31.999999999999996;13.0;0.05155006389189029;0.1373423696007742
2.0;16.0;18.0;-26.881970901214437;35.82348011628574;17.0;-0.09614711256114514;0.15362320800295662
2.0;16.0;17.0;-14.118029098785563;34.17651988371426;14.0;-0.02105781493688666;0.14424171377187522
2.0;16.0;16.0;-13.90785636551503;32.09818699257345;16.0;-0.039791553581699876;0.14647543894662923
2.0;16.0;17.0;-19.09214363448497;30.901813007426547;17.0;-0.07610135139202456;0.15080851824745453
1.0;16.0;11.0;-12.603392685190304;24.027117420632727;14.0;0.06882438858955595;0.13556513407381918
1.0;17.0;2.0;-24.396607314809696;18.972882579367273;14.0;0.14012913602384536;0.1476070544168316
2.0;17.0;20.0;-47.18119944018624;37.779578652729604;19.0;-0.19792831888244275;0.16867067469014388
1.0;13.0;6.0;-13.818800559813758;20.220421347270396;11.0;0.15008744052460352;0.16222428223901292
2.0;16.0;20.0;-25.121795456664195;33.78044886416605;17.0;-0.13406989244768583;0.15815343030439336
2.0;16.0;15.0;-2.8782045433358068;28.219551135833953;16.0;-0.018306830326269362;0.14427984985434958
1.0;16.0;14.0;-13.786650515997234;29.213349484002766;15.0;0.024755583249989385;0.14013414196184257
1.0;16.0;11.0;-17.213349484002766;25.786650515997234;15.0;0.0576522954796431;0.13627951648793132
1.0;16.0;13.0;-10.363690079227409;29.0;16.0;0.022329428097727987;0.1399030045877394
0.0;16.0;10.0;-15.636309920772591;29.0;15.0;0.12097097269967182;0.15119500253992552
2.0;16.0;17.0;-39.962683909961044;33.98982288453483;17.0;-0.07353464669501938;0.1517808605682836
1.0;16.0;12.0;-18.037316090038956;28.01017711546517;16.0;0.033478538399051704;0.13849815778853758
1.0;16.0;9.0;-14.514767257366728;22.029534514733456;12.0;0.10540259322081787;0.13519100580370802
1.0;16.0;10.0;-16.0;25.0;19.0;0.03223917168770058;0.13834868559644492
